z, y, u_fluc, v_fluc, w_fluc
    0.071820,    0.000001,   -0.000000,    0.000000,   -0.000000
    0.073150,    0.000001,    0.000000,    0.000000,   -0.000000
    0.074480,    0.000001,   -0.000000,    0.000000,   -0.000000
    0.075810,    0.000001,    0.000000,    0.000000,   -0.000000
    0.077140,    0.000001,    0.000000,    0.000000,    0.000000
    0.078470,    0.000001,   -0.000000,   -0.000000,   -0.000000
    0.079800,    0.000001,   -0.000000,    0.000000,    0.000000
    0.081130,    0.000001,    0.000000,    0.000000,   -0.000000
    0.082460,    0.000001,   -0.000000,   -0.000000,    0.000000
    0.083790,    0.000001,    0.000000,    0.000000,   -0.000000
    0.085120,    0.000001,    0.000000,    0.000000,   -0.000000
    0.086450,    0.000001,    0.000000,    0.000000,   -0.000000
    0.087780,    0.000001,    0.000000,    0.000000,    0.000000
    0.089110,    0.000001,   -0.000000,    0.000000,   -0.000000
    0.090440,    0.000001,   -0.000000,   -0.000000,    0.000000
    0.091770,    0.000001,   -0.000000,   -0.000000,   -0.000000
    0.093100,    0.000001,    0.000000,    0.000000,   -0.000000
    0.094430,    0.000001,    0.000000,    0.000000,   -0.000000
    0.095760,    0.000001,    0.000000,    0.000000,   -0.000000
    0.097090,    0.000001,    0.000000,    0.000000,   -0.000000
    0.098420,    0.000001,    0.000000,    0.000000,    0.000000
    0.099750,    0.000001,    0.000000,    0.000000,   -0.000000
    0.101080,    0.000001,    0.000000,    0.000000,    0.000000
    0.102410,    0.000001,   -0.000000,    0.000000,   -0.000000
    0.103740,    0.000001,    0.000000,    0.000000,   -0.000000
    0.105070,    0.000001,    0.000000,    0.000000,   -0.000000
    0.106400,    0.000001,    0.000000,    0.000000,    0.000000
    0.001330,    0.000002,   -2.473056,   -0.687510,    3.743352
    0.002660,    0.000002,  -11.708873,    0.949770,    4.288471
    0.003990,    0.000002,   -0.522119,   -4.771509,    1.937668
    0.005320,    0.000002,    8.112560,    2.218712,   -0.665296
    0.006650,    0.000002,   24.748082,   -3.565553,    3.503211
    0.007980,    0.000002,    9.967784,   -1.700225,   11.276160
    0.009310,    0.000002,   -1.906636,   -1.776972,   -4.108686
    0.010640,    0.000002,   10.838353,    2.196442,   -3.622923
    0.011970,    0.000002,   -6.068675,    2.682438,    1.435177
    0.013300,    0.000002,   11.179590,    5.717477,  -15.460761
    0.014630,    0.000002,  -22.181153,   -2.940539,    3.913511
    0.015960,    0.000002,   -2.384308,   -1.427144,   -7.033265
    0.017290,    0.000002,  -28.746662,    2.509054,    5.379218
    0.018620,    0.000002,    9.278616,   -0.454330,   -3.850375
    0.019950,    0.000002,   10.850067,   -4.413977,   -6.447462
    0.021280,    0.000002,    9.791899,    0.383666,   -0.525992
    0.022610,    0.000002,    6.932189,    1.277655,    1.154413
    0.023940,    0.000002,   12.217946,   -3.911624,    9.412271
    0.025270,    0.000002,   14.442924,   -0.357581,    5.996172
    0.026600,    0.000002,   21.188627,    2.286791,    9.309052
    0.027930,    0.000002,  -19.109482,   -0.695785,   -4.003346
    0.029260,    0.000002,    8.196194,    2.589785,    1.329604
    0.030590,    0.000002,    7.665247,    0.821226,   10.425677
    0.031920,    0.000002,    8.028150,   -0.938419,    8.481262
    0.033250,    0.000002,   -5.537751,   -8.082111,    3.029736
    0.034580,    0.000002,   -2.919709,   -0.974691,   -1.969792
    0.035910,    0.000002,  -21.466598,   -2.093057,   -6.885897
    0.037240,    0.000002,  -31.783189,   -4.110800,    7.899497
    0.038570,    0.000002,  -25.494156,   -0.904782,    9.579586
    0.039900,    0.000002,   -1.142338,    2.485331,   15.490985
    0.041230,    0.000002,   -4.800460,   -1.865295,  -10.361671
    0.042560,    0.000002,   21.645911,    3.965263,    7.431633
    0.043890,    0.000002,   19.258171,   -0.047095,    4.880988
    0.045220,    0.000002,    8.675202,   -0.525518,   -1.648675
    0.046550,    0.000002,   -8.744599,    1.342077,    2.057099
    0.047880,    0.000002,    7.559107,    0.548766,   -6.619460
    0.049210,    0.000002,   30.407540,    6.044891,   -1.048789
    0.050540,    0.000002,   13.044647,    1.548487,   -3.750502
    0.051870,    0.000002,    3.324683,   -1.607269,   -0.139694
    0.053200,    0.000002,   -1.418803,   -0.878333,    0.463548
    0.054530,    0.000002,  -27.734247,   -0.280652,   -3.862232
    0.055860,    0.000002,   -3.219970,    2.317414,   12.460661
    0.057190,    0.000002,   13.363355,   -0.423351,   -5.832323
    0.058520,    0.000002,    4.779678,   -3.809789,   -0.687307
    0.059850,    0.000002,  -22.494670,   -1.492162,   -8.934125
    0.061180,    0.000002,   21.809747,    2.328333,   -4.253114
    0.062510,    0.000002,  -24.341057,    0.475139,    1.674812
    0.063840,    0.000002,    2.949681,    6.779800,   -1.981373
    0.065170,    0.000002,   13.403149,   -0.051685,    9.790915
    0.066500,    0.000002,  -14.557422,   -2.343203,    3.386699
    0.067830,    0.000002,  -11.786040,    0.959756,   -9.163839
    0.069160,    0.000002,   -0.219724,    2.897140,    3.635164
    0.070490,    0.000002,  -25.408556,    1.389623,    3.300374
    0.071820,    0.000002,  -11.924162,    1.997144,   -0.810081
    0.073150,    0.000002,    2.402637,   -2.853266,   -6.094316
    0.074480,    0.000002,  -17.005965,    2.039383,   -3.673851
    0.075810,    0.000002,    8.117552,   -0.996306,  -13.180453
    0.077140,    0.000002,    4.288716,   -3.293274,    6.656364
    0.078470,    0.000002,   -1.754345,    0.124291,   -4.482285
    0.079800,    0.000002,   -5.202152,    4.788087,    0.908580
    0.081130,    0.000002,    0.262548,    5.578630,   -0.822459
    0.082460,    0.000002,   -0.865872,   -2.256975,    2.809241
    0.083790,    0.000002,   -0.612039,   -5.834474,    0.206507
    0.085120,    0.000002,   25.595495,    2.901221,   -4.018665
    0.086450,    0.000002,   22.469429,   -2.058130,   -8.074951
    0.087780,    0.000002,    6.553556,    1.982768,    3.991922
    0.089110,    0.000002,   -9.679972,    2.357806,   -7.275052
    0.090440,    0.000002,  -10.999514,   -1.011576,    8.048599
    0.091770,    0.000002,  -12.677481,   -0.712663,   -0.785069
    0.093100,    0.000002,    3.397742,    1.247763,   -2.888405
    0.094430,    0.000002,   16.384812,    5.615925,   -0.540424
    0.095760,    0.000002,   12.558978,   -2.163102,   -9.338429
    0.097090,    0.000002,   -3.715946,   -4.067943,   -0.123626
    0.098420,    0.000002,   20.319331,   -3.570851,   -0.589056
    0.099750,    0.000002,    2.370472,    2.254680,   -1.884976
    0.101080,    0.000002,   14.155838,    5.872573,   -1.128116
    0.102410,    0.000002,   -6.158255,    1.336323,   -3.969514
    0.103740,    0.000002,    7.190340,   -0.082763,   -0.138168
    0.105070,    0.000002,    1.001522,   -2.152782,   -3.616372
    0.106400,    0.000002,    3.005082,   -0.014940,    4.049993
    0.001330,    0.000003,   -8.669529,   -0.877979,    8.262541
    0.002660,    0.000003,  -14.598566,   -0.357004,    7.162843
    0.003990,    0.000003,   -4.484693,   -9.629321,    2.822809
    0.005320,    0.000003,   13.618811,    4.196547,   -3.407038
    0.006650,    0.000003,   47.673738,   -7.634729,    5.677101
    0.007980,    0.000003,   17.377934,   -1.766972,   18.899483
    0.009310,    0.000003,   -3.080149,   -3.218328,   -9.303712
    0.010640,    0.000003,   23.613514,    3.109363,   -7.972063
    0.011970,    0.000003,  -15.658254,    6.630775,    3.871715
    0.013300,    0.000003,   22.632792,   10.793682,  -27.226690
    0.014630,    0.000003,  -44.997120,   -5.269949,    7.788384
    0.015960,    0.000003,   -7.562546,   -0.659969,  -12.009464
    0.017290,    0.000003,  -53.567572,    3.303179,    8.856387
    0.018620,    0.000003,   18.105353,   -1.615006,   -8.523338
    0.019950,    0.000003,   19.147753,   -8.313830,  -11.119904
    0.021280,    0.000003,   19.512324,    0.925694,   -3.388192
    0.022610,    0.000003,   10.346853,    0.927687,    3.701428
    0.023940,    0.000003,   24.540654,   -8.895537,   18.923708
    0.025270,    0.000003,   29.467606,   -2.451789,   11.552238
    0.026600,    0.000003,   45.104479,    4.239892,   15.991217
    0.027930,    0.000003,  -32.350773,   -0.923967,   -7.404351
    0.029260,    0.000003,   20.023260,    5.839254,    1.519543
    0.030590,    0.000003,    8.390954,   -0.330654,   20.542505
    0.031920,    0.000003,   15.641210,   -2.356919,   17.988535
    0.033250,    0.000003,  -12.747139,  -13.165164,    5.970660
    0.034580,    0.000003,   -6.810430,   -2.864176,   -3.532364
    0.035910,    0.000003,  -36.796712,   -3.193900,  -13.741755
    0.037240,    0.000003,  -61.143983,   -5.723395,   13.471449
    0.038570,    0.000003,  -47.020237,   -1.718932,   17.320384
    0.039900,    0.000003,   -0.218263,    2.961442,   29.607014
    0.041230,    0.000003,   -6.762976,   -3.638136,  -17.823291
    0.042560,    0.000003,   46.885859,    7.149684,   11.733699
    0.043890,    0.000003,   33.301217,   -0.741860,    9.868660
    0.045220,    0.000003,   18.225880,   -2.383866,   -4.598841
    0.046550,    0.000003,  -15.255025,    2.394625,    1.162441
    0.047880,    0.000003,   14.159630,    0.503650,  -12.502326
    0.049210,    0.000003,   51.335292,    9.153903,   -1.527063
    0.050540,    0.000003,   24.333690,    3.538135,   -6.252650
    0.051870,    0.000003,    2.552659,   -1.162004,   -0.012783
    0.053200,    0.000003,    0.275679,   -2.323433,    0.062578
    0.054530,    0.000003,  -51.907391,    0.267722,   -7.521844
    0.055860,    0.000003,   -8.389186,    4.705067,   21.759507
    0.057190,    0.000003,   30.296228,   -1.289028,  -11.233337
    0.058520,    0.000003,    9.245913,   -8.364526,   -1.983971
    0.059850,    0.000003,  -43.685524,   -3.836616,  -17.872260
    0.061180,    0.000003,   40.647273,    3.872814,   -6.697003
    0.062510,    0.000003,  -49.633571,   -0.526860,    3.141468
    0.063840,    0.000003,    0.923779,   11.704430,   -1.774361
    0.065170,    0.000003,   23.471184,   -0.096188,   16.576129
    0.066500,    0.000003,  -28.255437,   -3.630202,    6.108948
    0.067830,    0.000003,  -26.143494,    3.160819,  -16.553677
    0.069160,    0.000003,    5.015513,    7.000217,    5.362686
    0.070490,    0.000003,  -44.607161,    1.273035,    4.134057
    0.071820,    0.000003,  -22.445335,    2.856882,   -0.051559
    0.073150,    0.000003,    1.263782,   -4.672668,  -12.891075
    0.074480,    0.000003,  -31.258654,    1.874422,   -6.368088
    0.075810,    0.000003,   18.193653,   -0.457017,  -20.820573
    0.077140,    0.000003,    6.369112,   -4.602373,   11.611715
    0.078470,    0.000003,   -5.484694,    0.994857,   -7.708566
    0.079800,    0.000003,   -9.694308,    7.463741,    2.259858
    0.081130,    0.000003,   -1.577487,    8.172703,   -2.409407
    0.082460,    0.000003,   -2.972729,   -3.327135,    4.102862
    0.083790,    0.000003,   -3.099666,   -8.853657,    2.559228
    0.085120,    0.000003,   48.970867,    6.094946,   -8.217575
    0.086450,    0.000003,   43.514810,   -3.189098,  -15.259120
    0.087780,    0.000003,   15.285691,    6.011353,    7.143313
    0.089110,    0.000003,  -22.444392,    7.315536,  -15.777732
    0.090440,    0.000003,  -19.284949,   -1.157571,   13.573550
    0.091770,    0.000003,  -23.906440,    0.038623,   -0.828537
    0.093100,    0.000003,    4.371089,    1.443921,   -4.687105
    0.094430,    0.000003,   26.286811,    9.624578,   -0.629080
    0.095760,    0.000003,   21.523181,   -4.028521,  -17.919694
    0.097090,    0.000003,   -9.924893,   -6.971370,    0.495837
    0.098420,    0.000003,   37.963795,   -7.237135,   -1.932103
    0.099750,    0.000003,    3.808706,    3.286095,   -4.822232
    0.101080,    0.000003,   29.758120,    9.436167,   -4.448398
    0.102410,    0.000003,   -6.798135,    2.505460,   -7.210965
    0.103740,    0.000003,   16.062711,   -0.796717,   -0.569913
    0.105070,    0.000003,    3.643955,   -4.935374,   -8.012680
    0.106400,    0.000003,    3.759456,    0.569694,    4.683845
    0.001330,    0.000004,  -12.685295,   -0.148105,   13.042974
    0.002660,    0.000004,   -7.392752,   -3.091785,    9.233546
    0.003990,    0.000004,  -11.063718,  -13.127170,    1.600214
    0.005320,    0.000004,   18.645884,    4.765346,   -9.721326
    0.006650,    0.000004,   68.100801,   -8.548294,    6.812242
    0.007980,    0.000004,   22.018257,   -1.120250,   23.260402
    0.009310,    0.000004,   -5.307058,   -4.476057,  -14.274908
    0.010640,    0.000004,   35.301912,    2.889202,  -12.023625
    0.011970,    0.000004,  -29.295757,   11.519522,    7.502358
    0.013300,    0.000004,   30.767568,   15.447918,  -35.038699
    0.014630,    0.000004,  -67.225631,   -5.993657,   10.052159
    0.015960,    0.000004,  -10.832972,    1.410761,  -16.767797
    0.017290,    0.000004,  -75.188161,    3.367056,   11.792909
    0.018620,    0.000004,   20.817673,   -3.869350,  -13.801586
    0.019950,    0.000004,   23.520446,   -6.902314,  -15.751998
    0.021280,    0.000004,   26.703104,    2.561631,   -7.871636
    0.022610,    0.000004,   10.898512,   -0.557421,    6.379092
    0.023940,    0.000004,   34.017435,  -12.720197,   28.157651
    0.025270,    0.000004,   44.498218,   -4.129878,   15.428696
    0.026600,    0.000004,   68.765393,    6.919817,   20.643427
    0.027930,    0.000004,  -44.230172,    0.233046,   -8.296695
    0.029260,    0.000004,   33.689883,    6.567795,   -0.860880
    0.030590,    0.000004,   12.217564,   -0.412309,   27.716956
    0.031920,    0.000004,   22.715249,   -3.984789,   26.673751
    0.033250,    0.000004,  -17.939442,  -15.844221,    9.932520
    0.034580,    0.000004,  -13.687079,   -5.275786,   -4.929132
    0.035910,    0.000004,  -52.086737,   -5.834623,  -19.186453
    0.037240,    0.000004,  -83.876201,   -5.176168,   16.929254
    0.038570,    0.000004,  -68.599505,   -2.929358,   24.268402
    0.039900,    0.000004,    1.652181,    1.819609,   39.878649
    0.041230,    0.000004,   -9.646895,   -5.583999,  -22.304687
    0.042560,    0.000004,   75.578551,    8.932684,   14.228867
    0.043890,    0.000004,   42.010448,   -0.251717,   15.423430
    0.045220,    0.000004,   25.771707,   -4.062045,   -7.230652
    0.046550,    0.000004,  -18.192747,    3.771392,   -0.783992
    0.047880,    0.000004,   16.301027,   -0.143562,  -18.126990
    0.049210,    0.000004,   67.412892,   11.203128,   -2.273516
    0.050540,    0.000004,   33.850086,    4.944753,   -8.848417
    0.051870,    0.000004,    1.212300,    0.286811,    0.208747
    0.053200,    0.000004,    8.606267,   -5.098416,   -1.866527
    0.054530,    0.000004,  -71.379625,    0.677621,  -10.921294
    0.055860,    0.000004,  -16.085658,    7.847158,   28.911608
    0.057190,    0.000004,   46.815159,   -3.527336,  -17.617639
    0.058520,    0.000004,   15.208326,  -10.205054,   -3.579904
    0.059850,    0.000004,  -64.233125,   -7.624575,  -27.364959
    0.061180,    0.000004,   57.378328,    8.603476,   -6.830639
    0.062510,    0.000004,  -74.670750,   -1.511211,    1.993545
    0.063840,    0.000004,   -3.254355,   14.628954,    0.446952
    0.065170,    0.000004,   31.459282,   -0.225681,   21.648169
    0.066500,    0.000004,  -40.126161,   -2.191783,    7.937143
    0.067830,    0.000004,  -42.647757,    3.939608,  -21.578402
    0.069160,    0.000004,    9.444262,   10.474789,    5.943664
    0.070490,    0.000004,  -56.576091,    1.470996,    3.321636
    0.071820,    0.000004,  -28.305615,    3.286599,    1.741911
    0.073150,    0.000004,   -7.691732,   -8.242117,  -19.507317
    0.074480,    0.000004,  -43.835489,    0.779191,   -6.922100
    0.075810,    0.000004,   29.589197,    0.295434,  -23.115389
    0.077140,    0.000004,    7.731462,   -7.221543,   17.327462
    0.078470,    0.000004,  -11.169891,    0.537972,   -8.715629
    0.079800,    0.000004,  -15.230839,    9.902054,    4.623362
    0.081130,    0.000004,   -7.576103,   10.816182,   -2.538070
    0.082460,    0.000004,   -5.987227,   -4.743662,    5.553401
    0.083790,    0.000004,  -11.240883,  -10.171887,    6.274197
    0.085120,    0.000004,   70.854332,    7.617118,  -12.119749
    0.086450,    0.000004,   63.879147,   -5.532921,  -19.496188
    0.087780,    0.000004,   21.527318,   10.293534,    9.167291
    0.089110,    0.000004,  -34.696273,   11.759890,  -23.629147
    0.090440,    0.000004,  -29.166699,    0.389116,   17.472286
    0.091770,    0.000004,  -35.207332,   -0.077198,   -0.078267
    0.093100,    0.000004,    5.157671,    1.035021,   -5.904167
    0.094430,    0.000004,   28.050178,   13.208602,   -0.100302
    0.095760,    0.000004,   28.165325,   -6.053568,  -27.345745
    0.097090,    0.000004,  -15.817863,   -9.263446,    0.303937
    0.098420,    0.000004,   56.195797,   -9.061310,   -2.166949
    0.099750,    0.000004,    5.174753,    3.126685,   -5.909348
    0.101080,    0.000004,   44.220904,   12.591744,   -7.690676
    0.102410,    0.000004,   -5.341714,    5.234175,  -10.717813
    0.103740,    0.000004,   27.561494,   -1.162938,   -0.090819
    0.105070,    0.000004,    7.727596,   -6.293061,  -13.046693
    0.106400,    0.000004,   10.965542,   -0.040723,    3.853221
    0.001330,    0.000005,  -22.767336,    0.566830,   18.277425
    0.002660,    0.000005,    4.966314,   -6.413220,   10.988051
    0.003990,    0.000005,  -15.875562,  -14.040752,   -1.859955
    0.005320,    0.000005,   26.842035,    6.381395,  -16.838145
    0.006650,    0.000005,   87.271248,   -4.867745,    8.340000
    0.007980,    0.000005,   19.817671,   -1.746529,   25.662379
    0.009310,    0.000005,  -12.416022,   -2.449995,  -17.331799
    0.010640,    0.000005,   45.303078,    2.087629,  -16.895134
    0.011970,    0.000005,  -45.638619,   15.128107,   10.131080
    0.013300,    0.000005,   41.985707,   18.448090,  -40.461834
    0.014630,    0.000005,  -82.950526,   -5.397976,   12.476964
    0.015960,    0.000005,  -13.185562,    3.307163,  -16.751467
    0.017290,    0.000005,  -96.804799,    4.883372,   13.705175
    0.018620,    0.000005,   24.259059,   -8.000894,  -21.832760
    0.019950,    0.000005,   27.287129,   -3.138846,  -18.438753
    0.021280,    0.000005,   33.712524,    3.420912,  -13.486620
    0.022610,    0.000005,    4.824102,   -5.686349,   11.211779
    0.023940,    0.000005,   40.046340,  -16.956647,   37.488302
    0.025270,    0.000005,   57.968348,   -7.806408,   19.535822
    0.026600,    0.000005,   84.298015,    7.613430,   23.727479
    0.027930,    0.000005,  -58.554045,    2.040524,   -8.453465
    0.029260,    0.000005,   50.444410,    7.875742,   -5.096007
    0.030590,    0.000005,    9.200831,   -0.310679,   34.595137
    0.031920,    0.000005,   32.112447,   -3.401435,   34.133657
    0.033250,    0.000005,  -19.043550,  -18.591434,   10.873339
    0.034580,    0.000005,  -23.228518,   -8.803120,   -6.670655
    0.035910,    0.000005,  -68.956038,   -8.937411,  -24.397151
    0.037240,    0.000005, -109.762014,   -4.217103,   18.652863
    0.038570,    0.000005,  -84.343787,   -6.358811,   31.283118
    0.039900,    0.000005,    3.628664,    0.247630,   48.119007
    0.041230,    0.000005,   -8.222794,   -6.711609,  -25.540791
    0.042560,    0.000005,  105.665054,    7.816619,   13.421824
    0.043890,    0.000005,   47.543329,   -1.196254,   23.125237
    0.045220,    0.000005,   30.963003,   -6.813969,  -10.795915
    0.046550,    0.000005,  -22.360035,    3.535960,   -4.675798
    0.047880,    0.000005,   16.452150,   -0.231793,  -26.819464
    0.049210,    0.000005,   81.801924,   13.721483,   -2.582035
    0.050540,    0.000005,   42.279541,    6.878152,   -9.881137
    0.051870,    0.000005,   -0.954806,    2.489492,    0.655561
    0.053200,    0.000005,   23.737692,   -8.113758,   -2.317055
    0.054530,    0.000005,  -82.253538,    2.385141,  -14.986936
    0.055860,    0.000005,  -29.810746,   10.875083,   35.408178
    0.057190,    0.000005,   64.339615,   -7.580950,  -22.756789
    0.058520,    0.000005,   26.313701,   -8.811979,   -6.917312
    0.059850,    0.000005,  -82.640751,  -11.764296,  -35.436448
    0.061180,    0.000005,   76.630178,   14.264654,   -4.428281
    0.062510,    0.000005,  -90.263258,   -3.393985,   -0.215910
    0.063840,    0.000005,   -8.518243,   13.948556,    2.249511
    0.065170,    0.000005,   31.873917,   -0.928646,   25.388416
    0.066500,    0.000005,  -51.847315,   -1.664091,   10.530412
    0.067830,    0.000005,  -61.337855,    2.973315,  -26.502290
    0.069160,    0.000005,   12.260716,   12.032653,    6.304717
    0.070490,    0.000005,  -58.338512,   -0.011479,    1.783967
    0.071820,    0.000005,  -34.605491,    1.454928,    2.576342
    0.073150,    0.000005,  -17.040871,  -10.917489,  -24.791624
    0.074480,    0.000005,  -52.638338,   -2.566164,   -6.971288
    0.075810,    0.000005,   34.949951,   -0.930664,  -21.835918
    0.077140,    0.000005,   11.190940,   -9.436088,   23.374702
    0.078470,    0.000005,  -19.777332,   -0.917898,   -7.597318
    0.079800,    0.000005,  -18.417202,   12.806934,    6.638316
    0.081130,    0.000005,  -16.619835,   13.964275,   -2.421626
    0.082460,    0.000005,   -5.598450,   -4.788036,    7.151074
    0.083790,    0.000005,  -26.976085,  -13.811496,   11.601038
    0.085120,    0.000005,   93.945704,    8.440029,  -14.733031
    0.086450,    0.000005,   81.386711,   -6.787524,  -23.860260
    0.087780,    0.000005,   24.574783,   15.745491,   11.792417
    0.089110,    0.000005,  -39.779963,   12.375989,  -28.640609
    0.090440,    0.000005,  -33.826220,    1.061447,   20.389201
    0.091770,    0.000005,  -43.013728,   -0.271818,    3.084262
    0.093100,    0.000005,   11.278948,   -0.570535,   -4.438322
    0.094430,    0.000005,   32.834328,   13.271426,   -0.232911
    0.095760,    0.000005,   34.745116,   -8.066139,  -37.038290
    0.097090,    0.000005,  -14.288910,   -9.461492,   -0.597029
    0.098420,    0.000005,   75.123619,  -11.749956,   -2.252704
    0.099750,    0.000005,    7.782050,    4.921623,   -8.097676
    0.101080,    0.000005,   59.911347,   15.532512,  -11.898448
    0.102410,    0.000005,   -2.087166,    6.918307,  -15.296160
    0.103740,    0.000005,   40.252846,   -1.189278,   -0.096977
    0.105070,    0.000005,   16.549512,   -5.746445,  -18.132052
    0.106400,    0.000005,   11.526640,    1.793638,    3.896832
    0.001330,    0.000006,  -29.407114,    2.257418,   19.972609
    0.002660,    0.000006,   22.948944,  -10.175894,   10.787568
    0.003990,    0.000006,  -20.533238,  -13.558250,   -6.490216
    0.005320,    0.000006,   32.922580,    6.557065,  -23.526227
    0.006650,    0.000006,  107.595361,   -1.488770,    7.243920
    0.007980,    0.000006,   18.861144,   -3.496212,   26.403534
    0.009310,    0.000006,  -21.251451,   -2.043500,  -19.590390
    0.010640,    0.000006,   54.971020,    0.365717,  -20.287035
    0.011970,    0.000006,  -57.291193,   17.389431,   15.166875
    0.013300,    0.000006,   47.679714,   20.293685,  -40.713558
    0.014630,    0.000006,  -91.511209,   -4.308221,   14.466534
    0.015960,    0.000006,  -15.395865,    6.226339,  -14.662648
    0.017290,    0.000006, -113.699072,   10.260652,   16.526749
    0.018620,    0.000006,   24.812178,  -12.745583,  -30.013323
    0.019950,    0.000006,   35.251125,    0.611405,  -18.282634
    0.021280,    0.000006,   45.217140,    3.262949,  -20.475975
    0.022610,    0.000006,    0.755131,  -10.741627,   13.655324
    0.023940,    0.000006,   39.697446,  -15.631340,   47.698358
    0.025270,    0.000006,   72.779545,   -8.590512,   26.284156
    0.026600,    0.000006,  109.568230,    6.962537,   27.379647
    0.027930,    0.000006,  -73.193777,    4.390482,   -5.128853
    0.029260,    0.000006,   69.294482,    8.760403,   -8.546150
    0.030590,    0.000006,    7.925703,   -3.228426,   40.367446
    0.031920,    0.000006,   45.137670,   -6.838824,   41.190141
    0.033250,    0.000006,  -20.170255,  -22.806942,   10.893561
    0.034580,    0.000006,  -39.327783,  -13.993385,   -9.605025
    0.035910,    0.000006,  -84.687166,   -8.846120,  -28.204784
    0.037240,    0.000006, -133.828213,   -2.824999,   18.399237
    0.038570,    0.000006, -105.640674,   -9.515451,   38.166142
    0.039900,    0.000006,    5.746033,    1.114353,   52.959463
    0.041230,    0.000006,  -10.943341,   -6.801370,  -28.310814
    0.042560,    0.000006,  137.362563,    8.118671,   11.128048
    0.043890,    0.000006,   46.459146,   -3.353204,   32.051227
    0.045220,    0.000006,   25.485839,  -10.475157,  -14.701424
    0.046550,    0.000006,  -25.944975,    2.970474,   -9.143032
    0.047880,    0.000006,    7.463608,   -1.026599,  -37.377613
    0.049210,    0.000006,   83.418730,   12.505817,   -0.510855
    0.050540,    0.000006,   46.154559,    8.614664,   -9.200271
    0.051870,    0.000006,   -1.189161,    9.369283,   -1.059059
    0.053200,    0.000006,   43.454042,  -11.970148,   -2.342513
    0.054530,    0.000006,  -88.789576,    5.020222,  -21.810429
    0.055860,    0.000006,  -43.784836,   11.092148,   43.934334
    0.057190,    0.000006,   80.606834,  -10.095373,  -26.706013
