VARIABLES = "y", "u_fluc", "v_fluc", "w_fluc"
ZONE T="Line at z=280", I=400, F=POINT
VARLOCATION=([2-4]=CELLCENTERED)
0.0010259 8.46129e-08 -4.71598e-07 -3.33839e-07
0.00104123 3.21691e-08 -4.8413e-07 -3.49983e-07
0.00105677 3.82605e-08 -4.30506e-07 -2.82501e-07
0.00107252 7.90885e-08 -4.09379e-07 -2.17838e-07
0.00108848 6.50568e-08 -3.28177e-07 -1.48738e-07
0.00110465 6.30463e-08 -2.78801e-07 -1.04208e-07
0.00112104 5.14945e-08 -2.36812e-07 -6.88342e-08
0.00113765 5.03742e-08 -2.03196e-07 -4.57534e-08
0.00115447 3.91637e-08 -1.6422e-07 -2.96574e-08
0.00117152 3.41023e-08 -1.29975e-07 -1.41368e-08
0.0011888 2.92905e-08 -1.07309e-07 -6.2287e-09
0.0012063 2.44343e-08 -8.32327e-08 -1.06069e-09
0.00122404 1.62449e-08 -6.71863e-08 2.67659e-10
0.00124201 9.36538e-09 -4.9037e-08 8.14553e-10
0.00126021 4.36251e-09 -3.7285e-08 2.41083e-09
0.00127865 2.35582e-09 -2.62026e-08 2.18193e-09
0.00129733 5.79927e-10 -1.89212e-08 2.69229e-09
0.00131626 5.12667e-10 -1.17434e-08 2.26085e-09
0.00133543 -1.70217e-10 -6.98701e-09 2.15403e-09
0.00135485 -1.01389e-10 -4.96963e-09 1.64865e-09
0.00137453 -3.8548e-10 -3.26301e-09 1.24092e-09
0.00139446 -5.16402e-10 -1.95029e-09 9.02456e-10
0.00141464 -2.98823e-10 -1.51742e-09 7.07566e-10
0.00143508 -2.8518e-10 -9.88005e-10 5.18852e-10
0.00145579 -2.27068e-10 -6.32139e-10 2.66623e-10
0.00147676 -2.47337e-10 -5.07105e-10 2.72941e-10
0.001498 -0 -0 0
0.00151951 -0 -0 0
0.0015413 -0 -0 0
0.00156336 -0 -0 0
0.00158569 -0 -0 0
0.00160831 -0 -0 0
0.00163122 -0 -0 0
0.00165441 -0 -0 0
0.00167789 -0 -0 0
0.00170167 -0 -0 0
0.00172574 -0 -0 0
0.0017501 -0 0 0
0.00177477 -0 -0 0
0.00179975 -0 0 0
0.00182503 -0 -0 0
0.00185062 -0 -0 0
0.00187652 -0 -0 0
0.00190274 -0 -0 0
0.00192927 -0 0 0
0.00195613 -0 -0 0
0.00198331 -0 0 0
0.00201081 -0 -0 0
0.00203865 -0 -0 0
0.00206681 -0 -0 0
0.00209532 0 -0 0
0.00212415 0 -0 0
0.00215333 0 -0 0
0.00218286 0 -0 0
0.00221272 0 -0 0
0.00224294 0 -0 0
0.00227351 0 -0 0
0.00230443 0 -0 0
0.0023357 0 -0 0
0.00236734 0 -0 0
0.00239934 0 -0 0
0.0024317 0 -0 0
0.00246443 0 -0 -0
0.00249752 0 -0 0
0.00253099 0 -0 0
0.00256484 0 -0 0
0.00259906 0 -0 -0
0.00263366 0 -0 -0
0.00266864 0 -0 -0
0.002704 0 -0 -0
0.00273975 0 -0 -0
0.00277589 0 -0 -0
0.00281242 0 -0 -0
0.00284935 -0 -0 -0
0.00288666 -0 0 -0
0.00292438 -0 0 -0
0.0029625 -0 0 -0
0.00300101 -0 0 -0
0.00303993 -0 0 -0
0.00307926 -0 0 -0
0.00311899 -0 0 -0
0.00315913 -0 0 -0
0.00319969 -0 0 -0
0.00324065 -0 0 -0
0.00328203 -0 0 -0
0.00332383 -0 0 -0
0.00336604 -0 0 -0
0.00340868 -0 0 -0
0.00345173 -0 0 -0
0.0034952 -0 -0 -0
0.0035391 -0 -0 -0
0.00358342 -0 -0 -0
0.00362817 0 -0 -0
0.00367335 0 -0 -0
0.00371895 0 -0 -0
0.00376498 0 -0 -0
0.00381144 0 -0 -0
0.00385833 0 -0 -0
0.00390565 0 -0 -0
0.0039534 0 -0 -0
0.00400158 0 -0 0
0.0040502 0 -0 0
0.00409925 0 -0 0
0.00414873 0 -0 0
0.00419864 0 -0 0
0.00424899 0 -0 0
0.00429977 -0 -0 0
0.00435098 -0 -0 0
0.00440262 -0 -0 0
0.0044547 -0 -0 0
0.00450721 -0 -0 0
0.00456015 -0 -0 0
0.00461352 -0 -0 0
0.00466732 -0 -0 0
0.00472155 -0 -0 0
0.00477621 -0 -0 -0
0.00483129 -0 -0 -0
0.0048868 -0 -0 -0
0.00494274 -0 -0 -0
0.00499909 -0 -0 -0
0.00505587 -0 -0 -0
0.00511307 -0 -0 -0
0.00517068 -0 -0 -0
0.00522871 -0 -0 -0
0.00528716 -0 -0 -0
0.00534601 -0 -0 -0
0.00540528 -0 -0 -0
0.00546495 -0 -0 -0
0.00552503 -0 -0 -0
0.0055855 -0 -0 -0
0.00564638 -0 -0 -0
0.00570765 -0 -0 -0
0.00576932 -0 -0 0
0.00583137 -0 -0 0
0.00589381 -0 -0 0
0.00595664 -0 0 -0
0.00601984 -0 0 0
0.00608342 -0 0 0
0.00614737 -0 0 0
0.00621169 -0 0 0
0.00627637 -0 0 0
0.00634141 -0 0 0
0.00640681 -0 0 0
0.00647256 -0 0 0
0.00653865 -0 0 0
0.00660509 -0 0 0
0.00667186 -0 0 0
0.00673896 -0 0 0
0.0068064 -0 0 0
0.00687415 -0 -0 0
0.00694222 -0 -0 0
0.00701059 -0 -0 0
0.00707928 -0 -0 0
0.00714826 -0 -0 0
0.00721754 0 -0 0
0.0072871 0 0 0
0.00735695 0 0 0
0.00742707 0 0 0
0.00749746 0 0 0
0.00756811 0 -0 0
0.00763902 0 -0 0
0.00771018 0 -0 0
0.00778158 0 -0 0
0.00785322 0 -0 0
0.00792509 0 -0 0
0.00799718 -0 -0 0
0.00806948 -0 -0 -0
0.008142 -0 -0 0
0.00821471 -0 -0 0
0.00828762 -0 -0 0
0.00836071 -0 0 0
0.00843398 -0 0 -0
0.00850743 -0 0 -0
0.00858103 -0 0 0
0.0086548 -0 0 0
0.00872871 -0 0 0
0.00880276 -0 0 0
0.00887694 -0 -0 0
0.00895125 0 -0 0
0.00902567 0 -0 0
0.0091002 0 -0 0
0.00917483 0 -0 0
0.00924955 0 -0 0
0.00932436 0 -0 -0
0.00939924 0 -0 0
0.00947419 0 0 0
0.00954919 0 0 -0
0.00962425 0 0 0
0.00969935 0 0 0
0.00977448 0 0 0
0.00984964 0 0 0
0.00992482 0 -0 0
